,airline_name,review_title,review_description,review_date,rating_stars,travel_date,user_location,Seat comfort,Customer service,Cleanliness,Food and Beverage,Legroom,In-flight Entertainment,Value for money,Check-in and boarding
865,saudia_airlines,Good value service for the price,"Well, didn’t really have big expectations before flight - heard mixed reviews. First flight from Dhaka-Riyadh was comfortable - got free upgrade to Business class. Next one JFK was not bad either. Seats are comfy, standard legspace, adequate foods, they dont serve alcohol (Just water, sodas and Juices). Staffs were friendly (3.5/5). Well, like other first line air dont expect they will come for service every time u turn on service light. In flight entertainment is good enough and updated recent movies. They wont serve occational snacks, so u can bring own snacks/foods which are allowed in airlines. Airports -Neither Riyadh or Jeddah have wifi. Haven’t seen any sleeper chair in Riyadh, saw some in Jeddah. Charging stations everywhere.. (Bring converter if device Doesn't fit saudi power Outlet system). Riyadh have mcdonalds, Burger kings etc, haven’t seen that in Jeddah south terminal. Plenty of places for prayer and plenty of empty chairs for rest. Airport Staffs maybe a little lazy side sometime, example - they forgot my mom had a flight to catch and left. Later she had to shout and gather staffs otherway would have missed plane. I would recommend Saudi air for the price, my mom travelled to Washington in december (with wheelchair) and in flight staffs were really helpfull. So, I booked Saudi again travelling to Washington DC on March. If you looking to save some, go for it - it wont give u premium service like Singapore or Emirates - but gets the work done. This time I am saving like $150 minimum. ","February 17, 2019",4,Date of travel: September 2018,,4,3,0,0,4,5,5,0
866,saudia_airlines,GOOD VALUE,"First time flying this airline, was not sure what to expect, due to my thoughts being mostly on the very long flight we was about to endure. However, once airborne, I was pleasantly surprise by the warm and friendly service provided, the staff was excellent, the food was very good. Soon all my anxiety was melted away and I was able to sit back and relax. The inflight entertainment was top class, with a wide variety of movies to choose. My compliments to the wonderful treatment me and my family received. KUDOS to the staff for a terrific experience. Definitely will be flying this airline again.","February 17, 2019",5,Date of travel: January 2019,"Brooklyn, New York",4,5,4,5,4,5,4,4
867,saudia_airlines,Up there and on par with most Gulf carriers,"This can be considered a quick bus ride ... 1 hour 20 minutes between Dubai and Riyadh ... it's a quick commute for many travellers, and (just like me) a lot of people do this weekly. Comfortable seats, with more legroom than most other Gulf carriers, IFE with enough to entertain, in-flight WiFi, quick meal (if you really want to) and T1 in DXB Airport is a pleasure compared to T3 !!","February 14, 2019",4,Date of travel: February 2019,"Cape Town Central, South Africa",4,3,4,3,5,4,3,4
868,saudia_airlines,traveled for performing Haj 2018,"I have traveled to Mecca, Jeddah Airport for performing Haj 2018 by Saudia Airlines flight was great.","February 12, 2019",4,Date of travel: September 2018,"Dhaka City, Bangladesh",0,0,0,0,0,0,0,0
869,saudia_airlines,just average,"the ground staff not helpful , they have to understand we are the customers and they have to be pleasant and helpful .the airplane is good the food is good ... no Alcohol beverage ","February 12, 2019",3,Date of travel: January 2019,Florida,0,0,0,0,0,0,0,0
870,saudia_airlines,Trip to Dubai,It was a great trip. New Saudi airlines planes business class are really fantastic.Staff is very friendly and helpful.,"February 11, 2019",5,Date of travel: January 2019,,0,0,0,0,0,0,0,0
871,saudia_airlines,SAUDIA is reliably on time,"Good short flight on SAUDIA. I fly with them often as they are quite reliable: no strikes, few cancellations. The seats are OK but not as good as in their international flights with their newer fleet. The lounge in Dammam is quite good. ","February 10, 2019",4,Date of travel: February 2019,San Francisco,3,2,0,0,5,1,4,0
872,saudia_airlines,Totally disappointed ,"This is my first and the last time taking saudia. The airline causes too many problems. First, my flight was moved without any notification until I realized 14 hours before my flight that it was being moved from 00.40 to 20.00 flight. Luckily I went to the airport to confirm with the airport crew as soon as I saw it.Second, they kept trying to move my flight as the connection was only 1 hour, but I rejected it and they changed my flight back to the original time.Third, they left all my luggage. I was waiting until all the luggage on the conveyor were gone and I don’t see my luggage.This airline is totally screwed upNEVER TAKE THIS AIRLINE","February 10, 2019",1,Date of travel: February 2019,"Abbotsford, Canada",4,1,0,0,0,3,1,0
873,saudia_airlines,the worst flight ever,"the worst airlines ever .. the stuff was so rude .. they was communicate with people with very bad attitude like shouting to old people , when we asked for water they refuse even when we told them that it's an urgent .. my food fall down on the floor and when i asked for someone to clean it they told me no body can clean it .. and i was stand all the trip ... the flight was so missy and noisy because of people asked for a lot of things that don't  come with the food .. actually it was really bad trip and i don't expect this from an airline  like Saudi Arabia","February 8, 2019",1,Date of travel: February 2019,,3,1,1,1,1,1,1,1
874,saudia_airlines,Not Good,They mentioned wring terminal on the ticket. They mentioned S terminal & when we arrived there we were told to go to hajj terminal which was 40 mins away from S terminal by car. We almost missed our flight.So weird for airline to do such mistake.,"February 8, 2019",3,Date of travel: January 2019,,3,1,4,4,3,3,1,3
875,saudia_airlines,WARNING!!! DONT EVER BOOK with SAUDIA AIRLINES,"Please please !!!! Don’t ever book in Saudia airlines !! They will give you headache , FRUSTRATION AND WITHOUT MONEY!! They always cancel flights and leave you with nothing!! They won’t give u any notice that the flight is cancelled ... they will surely leave without flight and the processing of the refund is ridiculous !!!! WARNING!!! Don’t use SAUDIA AIRLINES!! It’s a crap airline!!!","February 6, 2019",1,Date of travel: February 2019,"Wallasey, United Kingdom",0,0,0,0,0,0,0,0
876,saudia_airlines,"Airline operations are fine, Jeddah Airport is filthy. Avoid at all costs","Avoid the Jeddah Airport at all costs! It is the worst experience I have ever had. I read somewhere after this trip that it was rated the worst airport in the world, and it did not disappoint. I booked a round trip flight from IAD to Sharm El Sheik (SSH) for a scuba diving trip through Delta using its partner Saudia Airlines, leaving 24 January. I would have thought that Delta, as a founding member of the SkyTeam, would investigate the airlines that it allows to enter the club. It is apparent that someone was asleep at the switch when Delta let Saudia into your club. The airline itself is well run in terms of flight operations and service. However, it’s major hub in Jeddah is a disgrace. As a hub for Saudia Airlines, many of the flights have extremely long layovers – my flight to SSH had a 4 hour layover and my return flight to IAD on February 2-3 had a 9.5 hour layover. Long layovers don’t bother me, but in this case the airport terminal is extremely crowded – you can’t leave your seat or you will lose it. It is extremely noisy with an inadequate PA system that continuously blares announcements at a loud decibel level. Last, but not least, the biggest problem is the toilet facilities, or better put, lack of them. They have no toilets in the terminal that a man can sit - only a porcelain hole in a tight compartment that is wet and filthy. Plans for a modern facility are at least 6 years away according to Saudia website, assuming no delays in construction and design.Had I known there were no toilet facilities in the hub terminal during these long layovers I would never have booked a flight through Jeddah. When I checked in for my return flight on 2 February at the SSH Airport I was issued a pass by Saudia Airlines to the only lounge in the terminal, in recognition of my elite status with Delta. I didn’t ask for the pass but was appreciated the courtesy because of the long layover. However, when I went to the lounge in Jeddah I was told by the Saudi representative at the desk that the pass that Saudia Airlines agent in SSH had issued was no good because I was flying economy. The pass was handwritten by a Saudia agent – he knew my status and where I was going and even wrote the flight number and confirmation number on the pass. But the Saudia people in Jeddah were rude and discourteous. As a result, I got to spend over 9 hours in a filthy, crowded airport with no adequate toilet facilities. I really didn’t enjoy trying to have a bowel movement standing over a 12” diameter pot, hoping that my aim was good, knowing I would have to have a quick bowel movement in order to not lose my seat in the terminal..This wasn’t just a bad day but a daily experience with the crowded conditions and absence of toilets in a major airport hub. Saudi Arabia is one of the richest nations in the world, and should provide a reasonably functioning hub terminal with a toilet you can sit on to relieve yourself. Don't go through Jeddah ir your layover is going to be a long one. And even if it's a short layover, take a trip to the toilet before you land.","February 5, 2019",2,Date of travel: February 2019,,4,3,4,2,4,3,1,2
